Time,Amount,Class
1077,158.0,0.0
1077,2452.03,0.0
1077,160.0,0.0
1078,4.86,0.0
1078,35.79,0.0
1079,0.77,0.0
1079,147.2,0.0
1079,0.76,0.0
1080,1.0,0.0
1081,71.73,0.0
1082,20.07,0.0
1082,59.9,0.0
1082,2.69,0.0
1083,160.0,0.0
1083,158.0,0.0
1083,7.49,0.0
1084,75.08,0.0
1084,229.9,0.0
1085,99.0,0.0
1089,23.97,0.0
1090,78.03,0.0
1091,158.0,0.0
1092,1.0,0.0
1093,158.0,0.0
1093,160.0,0.0
1094,21.29,0.0
1094,9.57,0.0
1095,37.85,0.0
1095,64.94,0.0
1095,0.99,0.0
1096,30.33,0.0
1096,1.0,0.0
1097,224.0,0.0
1097,55.94,0.0
1097,367.2,0.0
1098,1.29,0.0
1099,160.0,0.0
1102,1.0,0.0
1103,1376.13,0.0
1103,213.87,0.0
1104,106.77,0.0
1105,51.5,0.0
1105,36.29,0.0
1106,160.0,0.0
1108,160.0,0.0
1109,1.0,0.0
1111,1.0,0.0
1111,29.54,0.0
1112,50.0,0.0
1113,6.36,0.0
1114,53.02,0.0
1114,160.0,0.0
1114,135.19,0.0
1117,158.0,0.0
1117,0.99,0.0
1117,1.0,0.0
1120,44.0,0.0
1121,26.0,0.0
1121,2.28,0.0
1121,318.0,0.0
1122,3.32,0.0
1124,160.0,0.0
1124,167.09,0.0
1124,10.46,0.0
1125,19.49,0.0
1127,1.0,0.0
1128,198.0,0.0
1128,87.75,0.0
1129,24.0,0.0
1129,71.17,0.0
1131,160.0,0.0
1131,7.15,0.0
1132,0.38,0.0
1133,1.0,0.0
1135,144.14,0.0
1136,6.23,0.0
1138,10.99,0.0
1138,3.75,0.0
1139,66.6,0.0
1140,27.99,0.0
1140,13.99,0.0
1144,9.99,0.0
1146,50.0,0.0
1148,158.0,0.0
1150,82.25,0.0
1151,38.0,0.0
1152,8.99,0.0
1152,64.2,0.0
1153,90.0,0.0
1153,158.0,0.0
1153,4.73,0.0
1154,1.0,0.0
1155,0.85,0.0
1156,148.49,0.0
1158,113.02,0.0
1158,17.79,0.0
1158,32.5,0.0
1158,75.46,0.0
1159,239.02,0.0
1159,23.74,0.0
1161,60.0,0.0
1161,410.49,0.0
1161,49.99,0.0
1161,76.48,0.0
1161,13.99,0.0
1162,7.81,0.0
1162,9.75,0.0
1163,24.0,0.0
1164,1.98,0.0
1164,158.0,0.0
1165,1.53,0.0
1165,45.42,0.0
1166,19.22,0.0
1166,60.0,0.0
1167,158.0,0.0
1169,10.91,0.0
1170,65.0,0.0
1171,9.99,0.0
1171,189.25,0.0
1173,80.65,0.0
1173,23.92,0.0
1174,1.98,0.0
1175,142.42,0.0
1176,62.57,0.0
1177,60.2,0.0
1177,11.5,0.0
1178,158.0,0.0
1179,251.35,0.0
1180,22.71,0.0
1186,449.0,0.0
1187,10.97,0.0
1188,30.3,0.0
1188,100.0,0.0
1189,4.0,0.0
1190,4.0,0.0
1190,8.99,0.0
1191,67.23,0.0
1191,0.89,0.0
1191,1.0,0.0
1193,0.0,0.0
1194,44.22,0.0
1196,20.17,0.0
1200,6.77,0.0
1200,118.98,0.0
1201,4.99,0.0
1201,9.99,0.0
1201,37.98,0.0
1204,84.68,0.0
1204,65.3,0.0
1205,7.42,0.0
1206,12.0,0.0
1207,0.99,0.0
1208,160.0,0.0
1210,3.77,0.0
1211,160.0,0.0
1211,9.99,0.0
1212,68.02,0.0
1213,8.65,0.0
1213,36.03,0.0
1214,0.89,0.0
1215,10.0,0.0
1216,13.99,0.0
1216,9.99,0.0
1217,75.84,0.0
1217,154.99,0.0
1218,316.0,0.0
1218,160.0,0.0
1220,3.59,0.0
1220,158.0,0.0
1221,79.0,0.0
1221,1.0,0.0
1221,1.0,0.0
1223,47.31,0.0
1223,4.0,0.0
1223,4.49,0.0
1224,160.0,0.0
1225,1.0,0.0
1225,30.38,0.0
1227,23.88,0.0
1227,276.93,0.0
1227,1.0,0.0
1227,11.89,0.0
1228,279.93,0.0
1228,15.09,0.0
1229,3.19,0.0
1229,160.0,0.0
1230,1.99,0.0
1230,5.55,0.0
1231,0.78,0.0
1231,0.75,0.0
1231,79.9,0.0
1232,1.0,0.0
1232,221.79,0.0
1233,13.99,0.0
1233,2.69,0.0
1233,1.49,0.0
1234,26.21,0.0
1235,115.0,0.0
1236,186.96,0.0
1236,160.0,0.0
1237,93.0,0.0
1238,66.21,0.0
1238,35.69,0.0
1238,160.0,0.0
1239,1.0,0.0
1240,174.5,0.0
1240,1.0,0.0
1241,15.0,0.0
1242,160.0,0.0
1244,160.0,0.0
1245,1.0,0.0
1246,17.77,0.0
1246,6.54,0.0
1247,1.0,0.0
1247,15.13,0.0
1247,21.66,0.0
1248,34.13,0.0
1248,9.99,0.0
1249,20.0,0.0
1250,71.87,0.0
1251,39.8,0.0
1251,500.0,0.0
1252,160.0,0.0
1252,1.0,0.0
1252,43.54,0.0
1252,1.29,0.0
1252,1.79,0.0
1253,160.0,0.0
1253,6.28,0.0
1254,1.0,0.0
1256,1.0,0.0
1256,5.49,0.0
1256,49.9,0.0
1257,4.29,0.0
1257,2.28,0.0
1259,0.89,0.0
1259,9.0,0.0
1260,17.74,0.0
1260,1.0,0.0
1260,1.98,0.0
1261,34.15,0.0
1261,160.0,0.0
1261,102.0,0.0
1262,17.99,0.0
1263,0.99,0.0
1264,7712.43,0.0
1264,85.79,0.0
1265,21.52,0.0
1265,160.0,0.0
1266,73.66,0.0
1266,2.0,0.0
1266,160.0,0.0
1266,14.93,0.0
1266,158.0,0.0
1267,1127.78,0.0
1268,1.0,0.0
1268,1.0,0.0
1269,149.79,0.0
1271,142.13,0.0
1271,33.62,0.0
1271,11.95,0.0
1271,1.98,0.0
1272,1.46,0.0
1274,30.89,0.0
1280,38.99,0.0
1280,0.99,0.0
1280,8.91,0.0
1280,17.99,0.0
1282,474.0,0.0
1283,1.98,0.0
1283,9.99,0.0
1285,14.5,0.0
1286,17.99,0.0
1287,128.0,0.0
1287,5.0,0.0
1288,64.99,0.0
1290,5.0,0.0
1291,64.69,0.0
1292,132.0,0.0
1293,8.0,0.0
1294,5.0,0.0
1295,30.0,0.0
1295,15.98,0.0
1296,41.36,0.0
1297,49.57,0.0
1297,17.99,0.0
1297,838.2,0.0
1298,52.52,0.0
1298,5.0,0.0
1300,1.29,0.0
1301,5.0,0.0
1302,118.0,0.0
1302,58.9,0.0
1303,0.89,0.0
1303,11.03,0.0
1307,24.56,0.0
1308,25.3,0.0
1308,25.3,0.0
1308,43.8,0.0
1308,43.8,0.0
1309,3.99,0.0
1309,11.76,0.0
1309,5.0,0.0
1309,68.5,0.0
1310,17.99,0.0
1310,80.51,0.0
1310,20.0,0.0
1312,123.02,0.0
1313,11.37,0.0
1313,1.83,0.0
1313,0.99,0.0
1314,5.0,0.0
1315,1.0,0.0
1316,160.0,0.0
1316,20.22,0.0
1316,5.0,0.0
1316,4.99,0.0
1317,36.19,0.0
1317,1.0,0.0
1319,1.0,0.0
1320,5.0,0.0
1322,160.0,0.0
1322,329.0,0.0
1323,12.09,0.0
1323,5.0,0.0
1323,10.09,0.0
1323,30.0,0.0
1324,137.7,0.0
1326,1.44,0.0
1328,160.0,0.0
1328,5.0,0.0
1328,0.89,0.0
1332,13.99,0.0
1332,95.0,0.0
1333,1.79,0.0
1335,9.95,0.0
1335,4.0,0.0
1339,8.65,0.0
1339,1.78,0.0
1340,0.76,0.0
1340,5.0,0.0
1341,27.83,0.0
1341,38.09,0.0
1341,1.0,0.0
1343,4.26,0.0
1344,1.98,0.0
1345,13.99,0.0
1345,1.04,0.0
1346,9.78,0.0
1346,50.56,0.0
1347,5.0,0.0
1347,4.49,0.0
1349,50.0,0.0
1349,1.0,0.0
1350,5.0,0.0
1351,1.79,0.0
1351,91.64,0.0
1351,1.0,0.0
1351,138.0,0.0
1352,22.5,0.0
1352,479.08,0.0
1353,11.45,0.0
1353,6.54,0.0
1354,4.38,0.0
1354,5.0,0.0
1355,1.0,0.0
1355,200.0,0.0
1356,26.59,0.0
1356,63.65,0.0
1356,5.0,0.0
1356,179.16,0.0
1357,77.26,0.0
1358,5.0,0.0
1358,1.0,0.0
1358,37.73,0.0
1358,2.31,0.0
1359,1.0,0.0
1359,17.39,0.0
1362,14.9,0.0
1363,1.78,0.0
1364,5.0,0.0
1364,2.46,0.0
1366,5.0,0.0
1367,1.0,0.0
1367,3.67,0.0
1368,24.95,0.0
1372,6.4,0.0
1373,104.48,0.0
1377,1.85,0.0
1377,187.95,0.0
1378,12.33,0.0
1379,4.49,0.0
1379,48.76,0.0
1380,15.38,0.0
1382,102.0,0.0
1382,22.74,0.0
1382,11.84,0.0
1386,61.18,0.0
1387,126.85,0.0
1387,0.99,0.0
1387,1.98,0.0
1389,15.0,0.0
1390,74.22,0.0
1392,5.08,0.0
1395,23.95,0.0
1395,92.3,0.0
1396,15.9,0.0
1396,100.0,0.0
1396,2.69,0.0
1396,5.0,0.0
1398,11.72,0.0
1398,5.0,0.0
1399,34.32,0.0
1401,333.84,0.0
1402,3.23,0.0
1402,1.98,0.0
1402,37.1,0.0
1403,5.0,0.0
1403,16.0,0.0
1404,102.0,0.0
1404,15.0,0.0
1405,77.7,0.0
1406,5.0,0.0
1406,4.0,0.0
1407,23.84,0.0
1409,32.52,0.0
1409,1.0,0.0
1409,13.84,0.0
1409,96.39,0.0
1410,3.99,0.0
1410,152.0,0.0
1410,5.0,0.0
1411,1.0,0.0
1412,22.74,0.0
1414,27.83,0.0
1416,5.99,0.0
1416,1.0,0.0
1418,16.8,0.0
1418,18.42,0.0
1419,84.39,0.0
1420,54.59,0.0
1421,1.29,0.0
1421,5.0,0.0
1421,0.89,0.0
1422,1.0,0.0
1422,6.28,0.0
1422,1.79,0.0
1425,5.0,0.0
1427,6.54,0.0
1427,27.0,0.0
1427,5.0,0.0
1427,5.37,0.0
1428,6.45,0.0
1428,1.0,0.0
1429,5.0,0.0
1430,11.2,0.0
1430,1.0,0.0
1430,91.78,0.0
1431,85.11,0.0
1431,12.97,0.0
1431,1.98,0.0
1432,5.0,0.0
1432,3.6,0.0
1433,1.0,0.0
1433,121.49,0.0
1433,1.54,0.0
1433,25.6,0.0
1434,21.95,0.0
1434,13.99,0.0
1435,11.05,0.0
1436,15.98,0.0
1437,21.79,0.0
1438,23.07,0.0
1438,5.0,0.0
1439,1.0,0.0
1440,5.0,0.0
1440,7.49,0.0
1440,5.99,0.0
1441,82.74,0.0
1442,1.0,0.0
1442,8.99,0.0
1442,3.58,0.0
1443,33.45,0.0
1443,3.56,0.0
1443,22.1,0.0
1443,0.76,0.0
1443,0.0,0.0
1444,5.0,0.0
1444,0.0,0.0
1444,0.0,0.0
1446,4.99,0.0
1447,5.0,0.0
1447,39.5,0.0
1447,513.72,0.0
1448,112.5,0.0
1450,3.59,0.0
1453,9.99,0.0
1453,1.98,0.0
1455,7.69,0.0
1458,285.96,0.0
1459,62.64,0.0
1459,12.94,0.0
1459,9.08,0.0
1460,44.6,0.0
1461,8.98,0.0
1462,0.76,0.0
1464,1.98,0.0
1465,0.89,0.0
1465,0.89,0.0
1467,306.59,0.0
1467,18.29,0.0
1467,64.61,0.0
1467,5.0,0.0
1467,5.0,0.0
1468,85.06,0.0
1469,79.0,0.0
1470,1.0,0.0
1470,12.95,0.0
1470,265.42,0.0
1470,41.71,0.0
1470,22.74,0.0
1471,10.98,0.0
1471,1.29,0.0
1472,156.73,0.0
1472,140.55,0.0
1472,5.0,0.0
1472,46.08,0.0
1473,85.25,0.0
1474,151.67,0.0
1474,5.0,0.0
1474,68.0,0.0
1475,5.0,0.0
1475,84.24,0.0
1475,31.62,0.0
1477,5.0,0.0
1477,19.69,0.0
1480,5.0,0.0
1482,38.49,0.0
1485,1.29,0.0
1487,355.05,0.0
1487,1.29,0.0
1488,7.58,0.0
1489,5.0,0.0
1490,5.0,0.0
1491,18.33,0.0
1492,5.0,0.0
1492,2.68,0.0
1494,5.0,0.0
1494,126.71,0.0
1494,84.0,0.0
1495,0.99,0.0
1496,45.0,0.0
1497,5.0,0.0
1498,5.0,0.0
1498,96.82,0.0
1499,1.0,0.0
1499,1.0,0.0
1500,5.0,0.0
1500,5.0,0.0
1501,1.0,0.0
1501,1.0,0.0
1502,49.0,0.0
1502,5.0,0.0
1503,1.0,0.0
1504,5.0,0.0
1504,3.84,0.0
1505,1.0,0.0
1506,99.93,0.0
1506,12.99,0.0
1506,5.0,0.0
1507,19.55,0.0
1507,1.29,0.0
1508,5.0,0.0
1508,1.98,0.0
1508,6.46,0.0
1509,9.99,0.0
1509,5.0,0.0
1510,1.0,0.0
1510,19.99,0.0
1511,5.0,0.0
1511,5.0,0.0
1511,4.49,0.0
1512,1.0,0.0
1512,32.07,0.0
1512,1.0,0.0
1515,0.82,0.0
1516,5.0,0.0
1517,1.0,0.0
1518,5.0,0.0
1519,1.0,0.0
1519,1109.2,0.0
1521,14.99,0.0
1522,123.67,0.0
1524,5.0,0.0
1524,5.35,0.0
1525,1.0,0.0
1525,80.7,0.0
1525,3.59,0.0
1526,41.71,0.0
1526,9.47,0.0
1527,0.89,0.0
1527,132.8,0.0
1528,107.69,0.0
1528,69.0,0.0
1529,4.99,0.0
1530,5.0,0.0
1531,1.0,0.0
1534,5.0,0.0
1534,104.49,0.0
1535,1.0,0.0
1540,10.98,0.0
1542,13.08,0.0
1542,25.0,0.0
1544,9.35,0.0
1545,5.0,0.0
1545,5.0,0.0
1548,5.0,0.0
1548,5.0,0.0
1548,5.0,0.0
1548,5.0,0.0
1548,13.99,0.0
1549,24.9,0.0
1549,9.99,0.0
1551,5.0,0.0
1551,2.0,0.0
1551,2.4,0.0
1552,1.0,0.0
1555,6.99,0.0
1557,147.5,0.0
1557,3.99,0.0
1558,0.79,0.0
1559,83.48,0.0
1559,0.89,0.0
1562,7.17,0.0
1562,9.99,0.0
1568,15.94,0.0
1568,5.0,0.0
1571,88.4,0.0
1571,24.57,0.0
1572,32.79,0.0
1573,18.78,0.0
1573,19.99,0.0
1573,5.0,0.0
1573,30.08,0.0
1574,69.0,0.0
1574,9.99,0.0
1576,65.0,0.0
1577,50.95,0.0
1577,5.35,0.0
1578,0.77,0.0
1579,7.69,0.0
1579,22.3,0.0
1579,25.0,0.0
1579,83.0,0.0
1580,62.34,0.0
1580,1.0,0.0
1580,3.8,0.0
1581,5.0,0.0
1582,0.89,0.0
1582,1.0,0.0
1582,23.0,0.0
1583,5.0,0.0
1585,12.14,0.0
1586,2.31,0.0
1586,17.99,0.0
1587,24.61,0.0
1588,15.62,0.0
1588,59.9,0.0
1590,5.0,0.0
1591,75.55,0.0
1592,1.0,0.0
1592,24.26,0.0
1593,68.0,0.0
1593,5.0,0.0
1594,80.0,0.0
1594,1.29,0.0
1596,50.2,0.0
1596,12.31,0.0
1596,1.0,0.0
1596,31.24,0.0
1597,8.01,0.0
1599,18.16,0.0
1599,5.0,0.0
1599,100.07,0.0
1599,26.35,0.0
1600,22.0,0.0
1600,29.57,0.0
1600,110.14,0.0
1601,1.0,0.0
1601,125.0,0.0
1601,5.0,0.0
1602,1.0,0.0
1605,770.97,0.0
1606,2.69,0.0
1607,3.87,0.0
1607,12.17,0.0
1607,7.0,0.0
1607,10.0,0.0
1608,5.0,0.0
1609,13.66,0.0
1609,6.4,0.0
1609,37.64,0.0
1610,21.5,0.0
1610,1.0,0.0
1611,29.99,0.0
1612,137.94,0.0
1613,5.0,0.0
1614,20.0,0.0
1614,1.0,0.0
1614,13.99,0.0
1614,0.77,0.0
1615,106.0,0.0
1616,5.0,0.0
1616,112.18,0.0
1616,1.29,0.0
1617,1.0,0.0
1617,13.99,0.0
1617,8.99,0.0
1617,1.0,0.0
1618,68.0,0.0
1618,5.0,0.0
1619,1.0,0.0
1623,13.23,0.0
1624,57.19,0.0
1625,5.0,0.0
1626,1.0,0.0
1627,1.23,0.0
1628,79.0,0.0
1629,1.0,0.0
1630,8.93,0.0
1631,79.0,0.0
1631,8.8,0.0
1632,1.99,0.0
1632,308.67,0.0
1632,0.77,0.0
1633,13.8,0.0
1634,17.39,0.0
1634,12.61,0.0
1635,8.0,0.0
1636,193.89,0.0
1637,34.9,0.0
1639,11.5,0.0
1639,19.3,0.0
1639,215.58,0.0
1640,88.0,0.0
1641,15.7,0.0
1641,29.0,0.0
1642,10.0,0.0
1643,68.0,0.0
1643,13.5,0.0
1644,8.12,0.0
1644,38.44,0.0
1646,2.23,0.0
1646,0.0,0.0
1647,28.52,0.0
1647,12.0,0.0
1651,19.99,0.0
1652,18.0,0.0
1655,50.11,0.0
1655,9.99,0.0
1656,635.91,0.0
1657,2.31,0.0
1657,1.0,0.0
1658,15.0,0.0
1660,69.0,0.0
1662,0.89,0.0
1664,8.22,0.0
1665,0.99,0.0
1666,6.79,0.0
1668,247.89,0.0
1670,5.49,0.0
1673,357.59,0.0
1673,359.89,0.0
1673,86.61,0.0
1673,20.0,0.0
1674,668.04,0.0
1674,1.79,0.0
1675,8.92,0.0
1675,2.68,0.0
1676,421.5,0.0
1677,947.94,0.0
1678,1.22,0.0
1680,123.97,0.0
1681,44.52,0.0
1682,3.25,0.0
1684,3.45,0.0
1689,6.45,0.0
1690,22.74,0.0
1691,60.16,0.0
1692,37.92,0.0
1696,120.97,0.0
1698,3669.0,0.0
1699,58.64,0.0
1700,102.81,0.0
1701,0.89,0.0
1701,80.0,0.0
1701,79.0,0.0
1702,1.0,0.0
1703,192.17,0.0
1704,1.0,0.0
1704,0.77,0.0
1705,19.95,0.0
1708,1.23,0.0
1708,0.99,0.0
1711,59.95,0.0
1713,9.0,0.0
1716,94.48,0.0
1716,8.98,0.0
1717,13.99,0.0
1718,19.0,0.0
1718,5.49,0.0
1719,5.64,0.0
1719,16.0,0.0
1720,2.0,0.0
1720,16.94,0.0
1721,238.88,0.0
1722,22.75,0.0
1722,57.3,0.0
1724,13.74,0.0
1727,24.9,0.0
1728,53.81,0.0
1732,2.28,0.0
1736,18.25,0.0
1736,220.0,0.0
1738,274.9,0.0
1738,525.52,0.0
1738,288.28,0.0
1743,0.92,0.0
1744,189.8,0.0
1744,888.62,0.0
1746,1.0,0.0
1746,174.27,0.0
1749,3.03,0.0
1749,173.0,0.0
1749,25.99,0.0
1749,10.88,0.0
1750,4.5,0.0
1751,39.0,0.0
1752,5.0,0.0
1753,42.67,0.0
1754,23.11,0.0
1756,1.79,0.0
1756,81.98,0.0
1757,151.67,0.0
1757,70.85,0.0
1758,29.97,0.0
1758,8.49,0.0
1760,4.0,0.0
1763,2.34,0.0
1763,15.81,0.0
1766,44.99,0.0
1769,1.29,0.0
1769,0.99,0.0
1773,49.99,0.0
1774,119.9,0.0
1777,44.92,0.0
1780,59.18,0.0
1782,1.17,0.0
1782,768.84,0.0
1782,8.91,0.0
1784,5.85,0.0
1785,20.0,0.0
1786,11.5,0.0
1787,9.13,0.0
1787,13.99,0.0
1791,0.76,0.0
1792,53.05,0.0
1793,70.0,0.0
1793,34.48,0.0
1796,25.0,0.0
1797,50.0,0.0
1798,7.02,0.0
1799,2.0,0.0
1800,5.71,0.0
1801,30.79,0.0
1801,80.95,0.0
1803,44.4,0.0
1804,54.9,0.0
1805,2.34,0.0
1810,10.78,0.0
1812,980.0,0.0
1815,155.98,0.0
1815,95.35,0.0
1815,2.28,0.0
1816,2.27,0.0
1817,2.44,0.0
1818,0.76,0.0
1818,17.13,0.0
1819,1.0,0.0
1820,96.0,0.0
1823,20.0,0.0
1824,9.85,0.0
1825,214.16,0.0
1826,70.0,0.0
1826,30.83,0.0
1827,19.99,0.0
1827,9.99,0.0
1828,39.95,0.0
1828,95.35,0.0
1828,20.0,0.0
1831,6.99,0.0
1831,91.8,0.0
1832,0.89,0.0
1834,1.69,0.0
1835,153.76,0.0
1836,42.94,0.0
1837,17.0,0.0
1838,49.15,0.0
1839,0.0,0.0
1840,6.61,0.0
1840,24.9,0.0
1840,0.0,0.0
1841,9.99,0.0
1842,22.3,0.0
1843,339.09,0.0
1844,39.9,0.0
1845,44.43,0.0
1847,1.52,0.0
1848,39.95,0.0
1850,1055.12,0.0
1851,6.99,0.0
1851,212.6,0.0
1851,3.84,0.0
1853,29.5,0.0
1853,3.79,0.0
1855,1.98,0.0
1856,16.99,0.0
1857,0.99,0.0
1858,6.97,0.0
1860,240.58,0.0
1860,46.73,0.0
1861,6.99,0.0
1861,80.5,0.0
1862,12.99,0.0
1863,17.99,0.0
1864,156.2,0.0
1864,2.97,0.0
1866,79.0,0.0
1867,18.06,0.0
1868,500.0,0.0
1869,1.98,0.0
1869,42.13,0.0
1870,83.9,0.0
1872,2.27,0.0
1872,1.69,0.0
1872,10.12,0.0
1873,21.57,0.0
1873,6.49,0.0
1874,12.99,0.0
1877,6.99,0.0
1878,286.58,0.0
1880,38.2,0.0
1881,1.0,0.0
1881,9.99,0.0
1882,0.77,0.0
1883,79.95,0.0
1883,22.19,0.0
1888,0.0,0.0
1889,29.95,0.0
1890,15.99,0.0
1891,8.9,0.0
1892,21.5,0.0
1895,14.98,0.0
1895,1.46,0.0
1896,96.51,0.0
1897,158.0,0.0
1899,107.94,0.0
1899,25.0,0.0
1900,431.0,0.0
1902,34.12,0.0
1902,1.79,0.0
1903,0.76,0.0
1904,39.14,0.0
1906,5.99,0.0
1906,1.9,0.0
1906,26.55,0.0
1907,130.0,0.0
1908,89.98,0.0
1910,48.8,0.0
1911,6.0,0.0
1912,10.92,0.0
1914,16.25,0.0
1914,236.6,0.0
1921,96.0,0.0
1921,370.76,0.0
1923,14.99,0.0
1923,168.0,0.0
1925,8.34,0.0
1926,642.45,0.0
1929,1.0,0.0
1930,305.85,0.0
1930,19.0,0.0
1931,185.82,0.0
1932,1.23,0.0
1933,14.99,0.0
1934,3.79,0.0
1935,5.46,0.0
1935,7.8,0.0
1937,19.0,0.0
1937,1321.12,0.0
1940,9.99,0.0
1947,25.0,0.0
1947,375.0,0.0
1948,19.99,0.0
1951,57.48,0.0
1955,0.99,0.0
1955,12.31,0.0
1956,24.99,0.0
1957,13.08,0.0
1958,120.0,0.0
1958,32.55,0.0
1958,2.24,0.0
1959,227.39,0.0
1959,11.29,0.0
1959,265.38,0.0
1960,1.98,0.0
1961,9.95,0.0
1964,49.99,0.0
1965,20.02,0.0
1967,61.22,0.0
1968,1.08,0.0
1969,0.02,0.0
1971,41.1,0.0
1973,1.78,0.0
1975,0.89,0.0
1975,14.3,0.0
1975,12.0,0.0
1977,8.94,0.0
1980,8.93,0.0
1982,84.27,0.0
1982,1.98,0.0
1985,10.0,0.0
1987,9.99,0.0
1992,75.37,0.0
1993,12.14,0.0
1994,177.0,0.0
1995,3.99,0.0
1995,1.79,0.0
1998,37.73,0.0
1998,5.99,0.0
1999,56.0,0.0
1999,3.59,0.0
1999,38.44,0.0
2000,39.0,0.0
2000,14.0,0.0
2000,0.74,0.0
2002,5.0,0.0
2002,49.9,0.0
2003,340.53,0.0
2006,189.49,0.0
2006,5.36,0.0
2006,168.0,0.0
2006,20.0,0.0
2007,1.9,0.0
2009,13.08,0.0
2009,1.98,0.0
2011,293.44,0.0
2012,468.0,0.0
2012,1.78,0.0
2013,8.99,0.0
2013,5.0,0.0
2015,44.1,0.0
2016,45.0,0.0
2018,187.0,0.0
2018,1.46,0.0
2019,7.95,0.0
2019,2540.42,0.0
2021,29.99,0.0
2021,107.26,0.0
2022,46.4,0.0
2022,1.0,0.0
2023,308.98,0.0
2024,134.12,0.0
2025,1.29,0.0
2028,9.99,0.0
2029,49.9,0.0
2029,288.45,0.0
2029,120.0,0.0
2030,59.16,0.0
2031,1.79,0.0
2031,114.89,0.0
2032,5.99,0.0
2033,1.29,0.0
2035,0.76,0.0
2035,0.92,0.0
2037,6.39,0.0
2038,20.0,0.0
2039,178.84,0.0
2039,0.89,0.0
2039,1.98,0.0
2040,12.14,0.0
2043,263.73,0.0
2045,20.0,0.0
2047,58.57,0.0
2050,98.61,0.0
2051,2.69,0.0
2053,136.89,0.0
2053,35.54,0.0
2054,14.32,0.0
2054,200.0,0.0
2055,9.87,0.0
2056,12.42,0.0
2057,17.99,0.0
2061,624.03,0.0
2061,396.28,0.0
2062,146.06,0.0
2064,1.88,0.0
2064,2.15,0.0
2066,8.49,0.0
2066,37.98,0.0
2071,199.97,0.0
2071,49.59,0.0
2072,1.0,0.0
2073,6.0,0.0
2073,0.99,0.0
2073,278.0,0.0
2075,6.24,0.0
2079,3.08,0.0
2081,7.55,0.0
2083,12.85,0.0
2083,47.93,0.0
2084,3.25,0.0
2085,215.65,0.0
2086,8.99,0.0
2086,2.69,0.0
2087,143.62,0.0
2088,19.28,0.0
2089,8.65,0.0
2090,1.0,0.0
2090,487.94,0.0
2090,1.0,0.0
2091,1.0,0.0
2091,1.0,0.0
2091,38.44,0.0
2092,1.0,0.0
2092,1.0,0.0
2093,1.0,0.0
2093,1.0,0.0
2094,1.0,0.0
2095,56.75,0.0
2095,1.0,0.0
2095,15.0,0.0
2095,1.0,0.0
2095,1.0,0.0
2096,1.0,0.0
2096,1.0,0.0
2097,1.0,0.0
2097,1.0,0.0
2098,1.0,0.0
2098,1.0,0.0
2098,5.99,0.0
2099,1.0,0.0
2099,46.94,0.0
2099,1.0,0.0
2099,0.85,0.0
2100,1.0,0.0
2100,1.0,0.0
2101,1.0,0.0
2101,1.0,0.0
2101,1.0,0.0
2102,1.0,0.0
2102,1.0,0.0
2103,1.0,0.0
2103,8.99,0.0
2103,1.0,0.0
2104,1.0,0.0
2104,48.59,0.0
2104,20.0,0.0
2104,1.0,0.0
2105,1.0,0.0
2105,1.0,0.0
2105,1.0,0.0
2106,24.9,0.0
2106,1.0,0.0
2106,56.0,0.0
2106,1.0,0.0
2107,1.0,0.0
2107,1.0,0.0
2107,1.0,0.0
2108,1.0,0.0
2108,1.0,0.0
2108,4.56,0.0
2109,1.0,0.0
2109,1.0,0.0
2109,26.48,0.0
2110,1.0,0.0
2110,1.0,0.0
2110,218.59,0.0
2110,1.0,0.0
2111,1.98,0.0
2111,1.0,0.0
2111,1.0,0.0
2112,1.0,0.0
2112,1.0,0.0
2112,1.98,0.0
2113,1.0,0.0
2113,1.0,0.0
2113,9.87,0.0
2113,31.69,0.0
2114,1.0,0.0
2115,109.85,0.0
2117,50.0,0.0
2119,59.18,0.0
2119,17.43,0.0
2121,9.99,0.0
2122,17.02,0.0
2123,49.95,0.0
2123,3.9,0.0
2125,356.95,0.0
2125,31.98,0.0
2125,71.0,0.0
2125,14.9,0.0
2127,9.72,0.0
2127,180.0,0.0
2129,9.95,0.0
2130,43.84,0.0
2131,17.96,0.0
2131,313.24,0.0
2132,166.74,0.0
2132,123.5,0.0
2134,170.55,0.0
2136,10.97,0.0
2139,20.0,0.0
2140,1.29,0.0
2142,20.0,0.0
2142,25.0,0.0
2143,12.14,0.0
2143,8.99,0.0
2146,35.78,0.0
2148,1.0,0.0
2148,1.0,0.0
2149,1.0,0.0
2149,1.79,0.0
2149,1.0,0.0
2150,1.0,0.0
2151,2909.97,0.0
2152,19.95,0.0
2152,45.0,0.0
2153,31.9,0.0
2154,1.98,0.0
2155,8.82,0.0
2156,126.81,0.0
2156,20.0,0.0
2157,78.0,0.0
2159,17.99,0.0
2162,349.26,0.0
2162,0.68,0.0
2163,111.38,0.0
2165,97.77,0.0
2165,72.13,0.0
2168,16.38,0.0
2168,1.79,0.0
2172,250.58,0.0
2173,10.41,0.0
2174,11.53,0.0
2174,142.5,0.0
2176,83.5,0.0
2179,9.09,0.0
2179,9.95,0.0
2179,0.77,0.0
2182,518.08,0.0
2184,17.99,0.0
2184,19.71,0.0
2185,38.7,0.0
2185,24.55,0.0
2187,3.84,0.0
2187,56.28,0.0
2187,15.18,0.0
2189,1.98,0.0
2191,3.99,0.0
